user_id,recomendations
1982,"[9677366, 1039627, 8203851, 1082185, 1121384]"
1983,"[874972, 1132771, 883202, 885290, 820923]"
1984,"[874972, 1074516, 1029743, 1106523, 5569230]"
1985,"[1020208, 997272, 1046957, 837969, 883202]"
1986,"[874972, 951190, 5568378, 1029743, 1106523]"
1987,"[9524291, 1126899, 1131506, 882826, 949294]"
1988,"[1021324, 6464147, 9419487, 1069538, 965041]"
1989,"[874972, 901062, 1024306, 8090539, 840227]"
1990,"[874972, 1055504, 6039759, 1126899, 1067749]"
1991,"[874972, 1029743, 5569230, 916122, 844179]"
1992,"[874972, 1029743, 5569230, 916122, 844179]"
1993,"[12810391, 844179, 12811532, 986912, 825343]"
1994,"[874972, 827667, 949294, 1013407, 1029743]"
1995,"[13003101, 7441498, 1127758, 9677236, 823775]"
1996,"[1111080, 999104, 966684, 1126899, 1029743]"
1997,"[12384565, 7166865, 938118, 1051468, 865718]"
1998,"[874972, 1056509, 1017201, 5569471, 1106523]"
1999,"[874972, 1109948, 8090440, 1078100, 835618]"
2000,"[874972, 5569172, 1029743, 1106523, 5569230]"
2001,"[849202, 1126899, 986912, 5569374, 883003]"
2002,"[887474, 6463724, 5592931, 8090521, 1106523]"
2003,"[874972, 1018339, 951561, 10344585, 867547]"
2004,"[874972, 890695, 7168026, 898121, 956274]"
2005,"[874972, 897671, 986912, 1029743, 1106523]"
2006,"[1110111, 7441419, 1000753, 5574377, 5569471]"
2007,"[9521679, 925863, 1131488, 1106523, 895295]"
2008,"[874972, 1082990, 1029743, 885290, 8205418]"
2009,"[874972, 1029743, 5569230, 916122, 844179]"
2010,"[826666, 1009187, 1003649, 866211, 899624]"
2011,"[874972, 973086, 909268, 1029743, 1106523]"
2012,"[1069863, 1051468, 1043494, 868645, 6633224]"
2013,"[874972, 1029743, 5569230, 916122, 844179]"
2014,"[874972, 1042438, 1029743, 1106523, 5569230]"
2015,"[1013928, 878222, 12731436, 1044188, 1108094]"
2016,"[874972, 1075175, 1029743, 1106523, 5569230]"
2017,"[14106445, 976199, 1098248, 983584, 1126899]"
2018,"[917384, 1076580, 1131321, 857130, 1106523]"
2019,"[1034176, 835578, 969945, 10344585, 9884698]"
2020,"[874972, 918684, 1137688, 948832, 913210]"
2021,"[9835223, 1068561, 930666, 13504479, 856060]"
2022,"[984680, 1019643, 976199, 9884698, 1029743]"
2023,"[874972, 5568249, 9187298, 835296, 1060912]"
2024,"[9677366, 1054539, 1089024, 1126899, 834117]"
2025,"[874972, 9245106, 1050645, 913144, 1029743]"
2026,"[917384, 844179, 893018, 916122, 6464086]"
2027,"[874972, 1029743, 1106523, 5569230, 916122]"
2028,"[874972, 5568489, 939546, 895295, 995502]"
2029,"[874972, 1029743, 1106523, 5569230, 916122]"
2030,"[12731517, 8177622, 922561, 1029743, 8069230]"
2031,"[874972, 899624, 910673, 1044078, 12487888]"
2032,"[874972, 1029743, 870315, 1015597, 1029743]"
2033,"[874972, 1029743, 1106523, 5569230, 916122]"
2034,"[874972, 1039627, 993379, 1126899, 916122]"
2035,"[874972, 1029743, 1106523, 5569230, 916122]"
2036,"[14106445, 830526, 1106523, 1051468, 885290]"
2037,"[874972, 1070820, 844179, 9547021, 911454]"
2038,"[874972, 1132231, 1038985, 982790, 820321]"
2039,"[947858, 1106523, 8090537, 1124695, 1051323]"
2040,"[874972, 1029743, 1106523, 5569230, 916122]"
2041,"[1034176, 987234, 881853, 1074333, 921406]"
2042,"[1118623, 832678, 1072917, 1126899, 901656]"
2043,"[874972, 1122358, 5568489, 838186, 833724]"
2044,"[874972, 1037863, 1029743, 1106523, 5569230]"
2045,"[874972, 1029743, 5569230, 916122, 844179]"
2046,"[874972, 1029743, 916122, 5569230, 844179]"
2047,"[874972, 857130, 896292, 938596, 8090537]"
2048,"[6391137, 1004906, 12811534, 9835509, 937406]"
2049,"[874972, 893018, 1138631, 976199, 1098844]"
2050,"[1000753, 1029743, 9926758, 1075786, 10457532]"
2051,"[874972, 5569230, 916122, 1029743, 844179]"
2052,"[874972, 1029743, 5569230, 916122, 844179]"
2053,"[909497, 1093113, 1044724, 5569230, 1132231]"
2054,"[874972, 1029743, 5569230, 916122, 844179]"
2055,"[1048257, 1097661, 1011926, 7441419, 1112766]"
2056,"[874972, 838186, 1050851, 1106523, 870547]"
2057,"[12731685, 1097458, 1060408, 1070820, 901062]"
2058,"[874972, 1043338, 899257, 986912, 1061402]"
2059,"[874972, 922561, 819978, 1126899, 5569230]"
2060,"[1071302, 843338, 1029743, 1106523, 5569230]"
2061,"[874972, 1029743, 1106523, 5569230, 916122]"
2062,"[874972, 1070820, 10456568, 899624, 863447]"
2063,"[874972, 1076580, 5572884, 1051516, 1022254]"
2064,"[878715, 1054567, 9677236, 1006483, 9524291]"
2065,"[874972, 859154, 995628, 8090521, 1029743]"
2066,"[874972, 5569230, 916122, 1029743, 844179]"
2067,"[874972, 1029743, 5569230, 916122, 844179]"
2068,"[874972, 994223, 1056509, 1070820, 1113274]"
2069,"[12262830, 997987, 1129610, 1096794, 1112238]"
2070,"[12810391, 1043787, 854754, 10457044, 1011926]"
2071,"[874972, 1037863, 1029743, 1106523, 5569230]"
2072,"[874972, 1029743, 5569230, 916122, 844179]"
2073,"[874972, 1029743, 5569230, 916122, 844179]"
2074,"[874972, 1106523, 1029743, 1106523, 5569230]"
2075,"[874972, 851528, 1101980, 949023, 839419]"
2076,"[13416117, 911388, 901062, 5566235, 918598]"
2077,"[874972, 9187298, 890909, 1106523, 1004906]"
2078,"[874972, 8090521, 872137, 1106523, 871570]"
2079,"[874972, 981660, 12301109, 1026118, 5569230]"
2080,"[1061228, 1043920, 1029743, 1106523, 5569230]"
2081,"[874972, 1029743, 5569230, 916122, 844179]"
2082,"[970747, 916990, 855488, 916122, 930118]"
2083,"[874972, 986912, 963365, 1070820, 851569]"
2084,"[874972, 1070820, 1055425, 5569230, 1028422]"
2085,"[12384953, 1035676, 895680, 1101010, 983584]"
2086,"[948670, 6514259, 1087753, 834117, 1035691]"
2087,"[9655679, 1124323, 1025611, 1037332, 5569230]"
2088,"[874972, 1074333, 929018, 1136657, 867272]"
2089,"[874972, 1126899, 1029743, 1106523, 5569230]"
2090,"[874972, 981660, 1131438, 1131506, 1029743]"
2091,"[874972, 1029743, 5569230, 916122, 844179]"
2092,"[874972, 1029743, 5569230, 916122, 844179]"
2093,"[874972, 1068504, 1029743, 1106523, 5569230]"
2094,"[874972, 986912, 13008334, 1070820, 13189726]"
2095,"[874972, 871722, 1037417, 5569135, 6463717]"
2096,"[874972, 1029743, 5569230, 916122, 844179]"
2097,"[874972, 6463775, 1029743, 1106523, 5569230]"
2098,"[874972, 1029743, 5569230, 916122, 844179]"
2099,"[874972, 871337, 1029743, 1029743, 1106523]"
2100,"[887474, 5563693, 847790, 1106523, 1036699]"
2101,"[874972, 983584, 5569230, 1121384, 13776705]"
2102,"[848029, 827578, 1098844, 5569230, 1115098]"
2103,"[874972, 1106523, 5569230, 916122, 844179]"
2104,"[874972, 1029743, 5569230, 916122, 844179]"
2105,"[874972, 1029743, 5569230, 916122, 844179]"
2106,"[874972, 1029743, 5569230, 916122, 844179]"
2107,"[874972, 1048237, 1043187, 1029743, 1000237]"
2108,"[874972, 899201, 1120928, 6533936, 1018822]"
2109,"[874972, 5569230, 1068719, 893018, 933067]"
2110,"[874972, 904148, 948495, 8066803, 1005456]"
2111,"[874972, 1118033, 5585701, 1127716, 1029743]"
2112,"[874972, 901062, 831063, 1037332, 1082212]"
2113,"[874972, 885290, 6034857, 953561, 946839]"
2114,"[874972, 901062, 1082185, 885290, 1135476]"
2115,"[874972, 895295, 934948, 936470, 1070820]"
2116,"[5578437, 6391134, 1060705, 8293439, 944137]"
2117,"[874972, 1125278, 1082185, 6534077, 1120928]"
2118,"[874972, 1106523, 916122, 5569230, 844179]"
2119,"[970747, 12946027, 6034857, 910032, 899624]"
2120,"[874972, 1029743, 1106523, 5569230, 916122]"
2121,"[874972, 1138682, 965041, 995965, 957232]"
2122,"[874972, 12782182, 1082212, 8293426, 8293440]"
2123,"[904129, 960613, 965041, 1076199, 957232]"
2124,"[948670, 889533, 1083111, 1126899, 880427]"
2125,"[874972, 6034857, 899624, 9419487, 883003]"
2126,"[874972, 835300, 957232, 6034857, 1126711]"
2127,"[874972, 15926886, 940090, 1029743, 1106523]"
2128,"[874972, 1029743, 5569230, 916122, 844179]"
2129,"[874972, 843464, 957736, 8276172, 1050851]"
2130,"[874972, 832768, 1093571, 935993, 1091865]"
2131,"[874972, 986912, 1042765, 1037631, 1128016]"
2132,"[874972, 1029743, 1106523, 5569230, 916122]"
2133,"[866548, 1112205, 844179, 1126899, 8090546]"
2134,"[874972, 970160, 10457590, 6548453, 865705]"
2135,"[874972, 1029743, 5569230, 916122, 844179]"
2136,"[878715, 916758, 5569471, 951412, 12946027]"
2137,"[874972, 1118033, 1024306, 1029743, 1127758]"
2138,"[874972, 5569471, 933835, 932949, 5592610]"
2139,"[874972, 867709, 865456, 844179, 8091550]"
2140,"[874972, 899624, 1004390, 1070820, 1024306]"
2141,"[874972, 9420337, 8273833, 1070820, 1014116]"
2142,"[12262830, 5565322, 1024051, 936470, 923169]"
2143,"[874972, 1029743, 5569230, 916122, 844179]"
2144,"[1118623, 913671, 1044078, 820923, 835098]"
2145,"[874972, 6391080, 1001827, 1029743, 1106523]"
2146,"[874972, 9487286, 1029743, 1106523, 5569230]"
2147,"[874972, 1135044, 1099089, 1131830, 880427]"
2148,"[874972, 945662, 960613, 895930, 1018740]"
2149,"[849202, 1029743, 13416117, 874972, 1082185]"
2150,"[874972, 1029743, 5569230, 916122, 844179]"
2151,"[874972, 1029743, 5569230, 916122, 844179]"
2152,"[874972, 1029743, 5569230, 916122, 844179]"
2153,"[874972, 899624, 7441210, 1058709, 13841744]"
2154,"[1002787, 979877, 1009719, 1106523, 838186]"
2155,"[874972, 1029743, 5569230, 916122, 844179]"
2156,"[874972, 9527323, 1082185, 965889, 1122358]"
2157,"[874972, 1029743, 5569230, 916122, 844179]"
2158,"[874972, 901062, 1003257, 907631, 1004945]"
2159,"[874972, 944534, 1068561, 8090537, 1051323]"
2160,"[958594, 7169089, 1070702, 1029743, 1106523]"
2161,"[874972, 974204, 944836, 1126899, 5569230]"
2162,"[1052294, 9677236, 8293343, 6395907, 1005576]"
2163,"[874972, 1029743, 5569230, 916122, 844179]"
2164,"[874972, 1029743, 5569230, 916122, 844179]"
2165,"[909497, 1029743, 1106523, 5569230, 916122]"
2166,"[874972, 1029743, 5569230, 916122, 844179]"
2167,"[874972, 1029743, 5569230, 916122, 844179]"
2168,"[874972, 1075368, 899624, 8090521, 1029743]"
2169,"[874972, 1029743, 5569230, 916122, 844179]"
2170,"[1013928, 9836526, 1014458, 8090521, 1044078]"
2171,"[1133745, 885290, 907099, 1023196, 5568447]"
2172,"[874972, 1107973, 1048833, 1029743, 936792]"
2173,"[1071302, 1068719, 854405, 1062002, 1106523]"
2174,"[874972, 8181159, 1119761, 836758, 1029743]"
2175,"[874972, 1106523, 6534030, 971922, 896085]"
2176,"[874972, 1029743, 916122, 5569230, 844179]"
2177,"[874972, 1029743, 5569230, 916122, 844179]"
2178,"[874972, 1106523, 5569230, 916122, 844179]"
2179,"[874972, 922561, 987044, 992529, 895166]"
2180,"[874972, 1029743, 5569230, 916122, 844179]"
2181,"[874972, 5569471, 9884698, 1009187, 1011926]"
2182,"[874972, 954778, 892500, 6464180, 1029743]"
2183,"[874972, 1063739, 916993, 1029743, 5569374]"
2184,"[995151, 1139782, 1116741, 1006664, 1027849]"
2185,"[874972, 1029743, 1089024, 879699, 1046816]"
2186,"[874972, 963835, 1024051, 1075368, 1101010]"
2187,"[1038663, 1029743, 1056509, 899624, 910032]"
2188,"[874972, 13911462, 9835903, 1106523, 933835]"
2189,"[874972, 983584, 13841744, 5569230, 913210]"
2190,"[12731432, 6534030, 911609, 1018740, 7168026]"
2191,"[874972, 1029743, 5569230, 916122, 844179]"
2192,"[874972, 1029743, 1106523, 5569230, 916122]"
2193,"[1108094, 7463287, 974177, 1070820, 1005274]"
2194,"[874972, 925364, 1137775, 986912, 885290]"
2195,"[874972, 940947, 951412, 1126899, 12385477]"
2196,"[13213240, 1082185, 1027835, 5569374, 1029743]"
2197,"[874972, 1076769, 1075470, 5569230, 1007269]"
2198,"[1013928, 912004, 854754, 892573, 910473]"
2199,"[874972, 885697, 969941, 1070820, 9707078]"
2200,"[5995129, 849697, 898554, 901776, 7167687]"
2201,"[874972, 1029743, 5569230, 916122, 844179]"
2202,"[874972, 1029743, 5569230, 916122, 844179]"
2203,"[874972, 890909, 963971, 7025094, 979707]"
2204,"[863762, 1131344, 9546982, 1123022, 7168417]"
2205,"[874972, 1029743, 5569230, 916122, 844179]"
2206,"[874972, 8276172, 8293447, 1029743, 7442180]"
2207,"[874972, 12731436, 858419, 986912, 1043494]"
2208,"[833940, 1110244, 1016709, 1124695, 6464165]"
2209,"[14106445, 890695, 1110244, 885290, 867272]"
2210,"[982469, 1029743, 1106523, 5569230, 916122]"
2211,"[874972, 5563693, 1029743, 6533936, 1009187]"
2212,"[874972, 1029743, 5569230, 916122, 844179]"
2213,"[874972, 845208, 922127, 1000237, 1029743]"
2214,"[874972, 13776705, 1028953, 1029743, 1106523]"
2215,"[13506119, 1075368, 983623, 1128240, 1029743]"
2216,"[874972, 1029743, 1106523, 5569230, 916122]"
2217,"[874972, 6533608, 835098, 1092588, 960613]"
2218,"[874972, 1029743, 1074333, 913210, 844179]"
2219,"[874972, 1029743, 5569230, 916122, 844179]"
2220,"[874972, 1029743, 1106523, 5569230, 916122]"
2221,"[874972, 1031087, 847186, 1126899, 1120261]"
2222,"[874972, 847207, 996269, 5569230, 957232]"
2223,"[874972, 1029743, 1106523, 5569230, 916122]"
2224,"[874972, 852360, 1004001, 1070820, 1031087]"
2225,"[1110111, 849578, 12988031, 1070820, 1013167]"
2226,"[874972, 935993, 8019273, 1029743, 1106523]"
2227,"[874972, 1029743, 1106523, 5569230, 916122]"
2228,"[874972, 1029743, 916122, 5569230, 844179]"
2229,"[1034176, 5574377, 951412, 1070820, 880427]"
2230,"[874972, 1138854, 1029743, 1106523, 5569230]"
2231,"[1069506, 1068719, 885023, 9526572, 1082185]"
2232,"[874972, 851287, 15926886, 1022254, 848319]"
2233,"[13003101, 1051468, 12988031, 1117219, 1046756]"
2234,"[13003101, 1044487, 6391381, 854754, 1009187]"
2235,"[1058754, 5569792, 1048833, 857130, 1050482]"
2236,"[874972, 1029743, 1106523, 5569230, 916122]"
2237,"[849202, 8293426, 13416117, 976199, 1004906]"
2238,"[874972, 1091858, 1097280, 5587656, 1029743]"
2239,"[874972, 1106523, 5569230, 916122, 844179]"
2240,"[826666, 9884484, 1018740, 951561, 1074333]"
2241,"[874972, 993638, 13877192, 1029743, 1122358]"
2242,"[874972, 8090539, 1044078, 9553042, 976199]"
2243,"[12731432, 847573, 1053730, 901776, 5570383]"
2244,"[874972, 7168026, 1118033, 1106523, 1108131]"
2245,"[874972, 1118120, 885697, 1044078, 866211]"
2246,"[874972, 1029743, 5569230, 916122, 844179]"
2247,"[1065538, 1010051, 995628, 1106523, 1138292]"
2248,"[874972, 923149, 985999, 893018, 1035691]"
2249,"[874972, 1106523, 5569230, 916122, 844179]"
2250,"[874972, 1029743, 1106523, 5569230, 916122]"
2251,"[970866, 872137, 893018, 1029743, 934948]"
2252,"[1103808, 1072693, 883003, 10457044, 1104343]"
2253,"[874972, 1106523, 5569230, 916122, 844179]"
2254,"[874972, 1029743, 5569230, 916122, 844179]"
2255,"[874972, 5568732, 933067, 1029743, 960791]"
2256,"[874972, 1029743, 1106523, 5569230, 916122]"
2257,"[874972, 1104349, 1106523, 1116376, 925862]"
2258,"[874972, 1106523, 5569230, 916122, 844179]"
2259,"[874972, 850925, 13115894, 846823, 13512542]"
2260,"[874972, 1051211, 15926886, 1029743, 13841744]"
2261,"[975085, 882489, 885697, 1037840, 983584]"
2262,"[874972, 846823, 1019247, 893018, 1029743]"
2263,"[874972, 1009187, 1104343, 986912, 1031087]"
2264,"[9655679, 5570383, 992730, 1126899, 10457044]"
2265,"[874972, 1029743, 5569230, 916122, 844179]"
2266,"[874972, 854754, 13115375, 880427, 6602697]"
2267,"[874972, 1013167, 894406, 1126899, 913210]"
2268,"[849202, 1029743, 1106523, 5569230, 916122]"
2269,"[874972, 1067606, 1016276, 5569230, 844179]"
2270,"[874972, 969866, 993638, 922561, 6534077]"
2271,"[874972, 1029743, 5569230, 916122, 844179]"
2272,"[874972, 9677236, 10344585, 1045586, 920191]"
2273,"[874972, 874618, 825170, 1029743, 1106523]"
2274,"[1013928, 986912, 1131321, 1065167, 8090521]"
2275,"[1134483, 1139142, 839656, 1044078, 899624]"
2276,"[909497, 847207, 1048299, 1059347, 843111]"
2277,"[874972, 12946257, 1050534, 1029743, 1106523]"
2278,"[874972, 832678, 1098844, 1029743, 1106523]"
2279,"[874972, 5569230, 1121360, 1029743, 1106523]"
2280,"[9677366, 1131321, 1106523, 1082990, 1097635]"
2281,"[874972, 5569471, 1041032, 1126899, 6514160]"
2282,"[874972, 1110409, 957013, 1070820, 833724]"
2283,"[874972, 1029743, 1106523, 5569230, 916122]"
2284,"[970747, 1087081, 844991, 1044259, 1051468]"
2285,"[874972, 1020962, 1078666, 6534030, 991874]"
2286,"[874972, 1029743, 1106523, 5569230, 916122]"
2287,"[1139216, 5569471, 12648296, 1029743, 971922]"
2288,"[874972, 15926886, 824813, 825365, 1056973]"
2289,"[984680, 972665, 834117, 1029743, 914318]"
2290,"[874972, 1029743, 1106523, 5569230, 916122]"
2291,"[874972, 986912, 1029743, 1106523, 5569230]"
2292,"[874972, 965842, 880895, 15926844, 1029743]"
2293,"[874972, 1029743, 5569230, 916122, 844179]"
2294,"[874972, 9677748, 1008032, 957063, 935993]"
2295,"[1038663, 979877, 969941, 1106523, 1056509]"
2296,"[1065538, 1013807, 6034857, 1101010, 9245108]"
2297,"[874972, 1029743, 1106523, 5569230, 916122]"
2298,"[826666, 940947, 1121603, 8090541, 1092937]"
2299,"[874972, 1091858, 834491, 1029743, 1106523]"
2300,"[1099510, 960421, 8276172, 10344585, 9527323]"
2301,"[1057749, 951164, 6979803, 1029743, 13158064]"
2302,"[874972, 913671, 830245, 1029743, 862335]"
2303,"[874972, 1070820, 1029743, 1106523, 5569230]"
2304,"[874972, 1106523, 5569230, 916122, 844179]"
2305,"[9677366, 824305, 1005274, 983584, 1069039]"
2306,"[874972, 1029743, 5569230, 916122, 844179]"
2307,"[906844, 1126899, 916758, 986912, 883003]"
2308,"[874972, 1098844, 1029743, 1106523, 5569230]"
2309,"[874972, 1029743, 1106523, 5569230, 916122]"
2310,"[874972, 1076226, 969568, 865456, 1029743]"
2311,"[874972, 1106523, 5569230, 916122, 844179]"
2312,"[1000493, 12731436, 946995, 1037332, 8090541]"
2313,"[874972, 1029743, 1106523, 5569230, 916122]"
2314,"[1048257, 8249443, 890909, 1126899, 9835509]"
2315,"[874972, 1029743, 5569230, 916122, 844179]"
2316,"[874972, 1029743, 5569230, 916122, 844179]"
2317,"[6552318, 1131321, 1122358, 1082185, 944836]"
2318,"[874972, 5569230, 1126899, 916122, 844179]"
2319,"[874972, 934172, 13007355, 1029743, 1029743]"
2320,"[874972, 1029743, 5569230, 916122, 844179]"
2321,"[874972, 1106523, 880888, 984575, 858373]"
2322,"[9677366, 820486, 865705, 1044259, 1082185]"
2323,"[874972, 1029743, 1106523, 5569230, 916122]"
2324,"[874972, 7441498, 9655212, 1029743, 938118]"
2326,"[874972, 1138443, 985893, 838186, 957232]"
2327,"[874972, 1029743, 5569230, 916122, 844179]"
2328,"[9831557, 993638, 1043730, 1082990, 994577]"
2329,"[874972, 1106523, 1127831, 5569230, 916122]"
2330,"[860248, 824305, 835973, 1053988, 13158992]"
2331,"[874972, 6423911, 913210, 925364, 890695]"
2332,"[860248, 1131506, 5568758, 1029743, 1106523]"
2333,"[874972, 1029743, 1106523, 5569230, 916122]"
2334,"[5566800, 6514160, 12648296, 892573, 12946027]"
2335,"[1008288, 1048299, 862799, 1019247, 899624]"
2336,"[874972, 5568489, 1118033, 1029743, 1106523]"
2337,"[874972, 916990, 1124695, 1097398, 935993]"
2338,"[874972, 916993, 873056, 1106523, 1101706]"
2339,"[874972, 1029743, 1106523, 5569230, 916122]"
2340,"[874972, 1029743, 5569230, 916122, 844179]"
2341,"[874972, 1069522, 962185, 1082185, 1029743]"
2342,"[866548, 8090537, 1001827, 1029743, 7166865]"
2343,"[1134483, 1130517, 1005849, 992650, 844179]"
2344,"[5578437, 990797, 15926886, 8090537, 1106523]"
2345,"[826666, 883202, 844179, 849505, 1074333]"
2346,"[874972, 953539, 1004906, 1029743, 978343]"
2347,"[1065538, 1009187, 1091090, 8090513, 1029743]"
2348,"[874972, 1031864, 1004001, 1050851, 1098844]"
2349,"[874972, 880427, 1029743, 1106523, 5569230]"
2350,"[874972, 15926886, 1029743, 1106523, 5569230]"
2351,"[13213240, 1012801, 8090521, 1082990, 864335]"
2352,"[874972, 6391134, 1029743, 1106523, 5569230]"
2353,"[874972, 1004906, 1036347, 5569230, 1056509]"
2354,"[12262778, 885406, 945662, 1126899, 913210]"
2355,"[874972, 1029743, 1082185, 1029743, 1106523]"
2356,"[874972, 1106523, 916122, 5569230, 844179]"
2357,"[13506119, 1029743, 1106523, 5569230, 916122]"
2358,"[12262978, 9835509, 870547, 921504, 1004906]"
2359,"[874972, 952698, 897125, 1106523, 1044078]"
2360,"[874972, 865174, 985889, 5565322, 1029743]"
2361,"[874972, 872137, 919534, 1126899, 898121]"
2362,"[874972, 1125530, 10356272, 5588161, 1029743]"
2363,"[1119993, 1022097, 1029743, 1106523, 5569230]"
2364,"[874972, 1029743, 1106523, 5569230, 916122]"
2365,"[874972, 1029743, 5569230, 916122, 844179]"
2366,"[849202, 923169, 9527558, 913210, 7463287]"
2367,"[874972, 922636, 12301100, 12731701, 1029743]"
2368,"[9524291, 1083787, 5568378, 1102416, 1029743]"
2369,"[874972, 1135476, 1014948, 1128812, 1029743]"
2370,"[874972, 10344585, 904815, 1070820, 6443350]"
2371,"[9835223, 1063855, 12302069, 5569230, 1106523]"
2372,"[874972, 986912, 8090537, 1056005, 9245106]"
2373,"[874972, 1029743, 1128016, 1029743, 1106523]"
2374,"[874972, 862335, 13775274, 1070820, 6533608]"
2375,"[874972, 1117128, 928146, 899624, 956902]"
2376,"[12731432, 942045, 959179, 1057168, 869047]"
2377,"[909497, 1138443, 1037863, 1055168, 1029743]"
2378,"[1054402, 1109948, 1031419, 9527323, 906335]"
2379,"[860248, 5569230, 1083111, 957736, 1003649]"
2380,"[874972, 1135044, 6534480, 1029743, 1122358]"
2381,"[874972, 934172, 1009719, 890695, 895930]"
2382,"[874972, 1106523, 5569230, 916122, 844179]"
2383,"[10198378, 948953, 1029743, 1106523, 5569230]"
2384,"[874972, 1106523, 5569230, 916122, 844179]"
2385,"[874972, 1126899, 1004906, 5569230, 916122]"
2386,"[1107420, 1009187, 872137, 1029743, 1050851]"
2387,"[874972, 1126899, 940947, 1056509, 6034857]"
2388,"[874972, 1029743, 1106523, 5569230, 916122]"
2389,"[874972, 9245108, 913210, 1029743, 1132771]"
2390,"[874972, 1029743, 5569230, 916122, 844179]"
2391,"[874972, 1029743, 916122, 5569230, 844179]"
2392,"[874972, 1029743, 1122358, 1138292, 969866]"
2393,"[831407, 6602447, 6979545, 1094924, 1024032]"
2394,"[874972, 953539, 1029743, 1106523, 5569230]"
2395,"[874972, 841762, 1068292, 12301100, 6979393]"
2396,"[874972, 916122, 1121694, 1029743, 857130]"
2397,"[874972, 1029743, 5569230, 916122, 844179]"
2398,"[874972, 995965, 6463775, 5578856, 1029743]"
2399,"[947858, 835098, 820582, 1029743, 1106523]"
2400,"[12172071, 986912, 1110244, 838186, 947798]"
2401,"[874972, 1053530, 923673, 1106523, 878996]"
2402,"[874972, 1004906, 850139, 1106523, 1081177]"
2403,"[874972, 1029743, 5569230, 916122, 844179]"
2404,"[874972, 1126899, 8090513, 9297615, 1037332]"
2405,"[874972, 5568732, 5566472, 1043494, 6602697]"
2406,"[874972, 5565925, 1046587, 1126899, 9245108]"
2407,"[874972, 953539, 976199, 1008814, 899624]"
2408,"[1000753, 919423, 5568732, 1029743, 1092937]"
2409,"[874972, 1029743, 5569230, 916122, 844179]"
2410,"[1108094, 916993, 910032, 1070820, 1037840]"
2411,"[874972, 1106523, 5569230, 916122, 844179]"
2412,"[1069863, 865026, 965842, 1037840, 1101010]"
2413,"[874972, 1029743, 5569230, 916122, 844179]"
2414,"[874972, 1029743, 5569230, 916122, 844179]"
2415,"[874972, 952972, 985181, 1101589, 925862]"
2416,"[12172071, 951412, 1064002, 1126899, 1139782]"
2417,"[874972, 1029743, 5569230, 916122, 844179]"
2418,"[874972, 935317, 8065410, 1029743, 9245108]"
2419,"[874972, 1029743, 1106523, 5569230, 916122]"
2420,"[12731517, 5569230, 825749, 999779, 12731714]"
2421,"[1099510, 1083446, 1132036, 1079228, 1110244]"
2422,"[874972, 1029743, 5569230, 916122, 844179]"
2423,"[874972, 847241, 972931, 8090521, 1037840]"
2424,"[1069312, 5566472, 9827950, 1029743, 916993]"
2425,"[874972, 1029743, 918676, 1137387, 1029743]"
2426,"[874972, 1058404, 1029743, 958208, 1016421]"
2427,"[874972, 1131321, 972665, 875392, 1034955]"
2428,"[874972, 1029743, 5569230, 916122, 844179]"
2429,"[874972, 1106523, 1127831, 5569230, 916122]"
2430,"[874972, 976199, 1029743, 1106523, 5569230]"
2431,"[12731517, 1022254, 1004906, 1029743, 1106523]"
2432,"[874972, 8090565, 827667, 1101010, 1029743]"
2433,"[874972, 1029743, 5569230, 916122, 844179]"
2434,"[874972, 5569230, 844179, 1029743, 916122]"
2435,"[1054402, 957736, 1123959, 1029743, 899624]"
2436,"[874972, 1106523, 5569230, 916122, 844179]"
2437,"[874972, 904574, 1054567, 7409644, 885290]"
2438,"[874972, 1009187, 835098, 8090556, 951412]"
2439,"[874972, 1029743, 5569230, 916122, 844179]"
2440,"[1139216, 8069230, 844179, 1106523, 1092937]"
2441,"[948670, 1082185, 898121, 1029743, 1021519]"
2442,"[874972, 1029743, 1106523, 5569230, 916122]"
2443,"[874972, 1029743, 5569230, 916122, 844179]"
2444,"[874972, 1029743, 5569230, 916122, 844179]"
2445,"[874972, 825365, 969568, 1029743, 844179]"
2446,"[874972, 6034857, 991223, 1044259, 1000542]"
2447,"[874972, 908318, 5578547, 1097418, 12517450]"
2448,"[1054402, 9677236, 1103147, 5570048, 993638]"
2449,"[882308, 999625, 1109615, 1034955, 1031419]"
2450,"[874972, 884686, 9881593, 1004001, 959219]"
2451,"[9831557, 5563693, 907099, 1018822, 917033]"
2452,"[874972, 1043920, 985893, 1068719, 10150194]"
2453,"[12262778, 1127716, 978343, 1136719, 6034857]"
2454,"[874972, 948086, 1115175, 1037332, 1128016]"
2455,"[874972, 13073050, 899624, 5569471, 1029743]"
2456,"[874972, 8090513, 8065410, 822226, 1029743]"
2457,"[874972, 1024306, 878996, 1106523, 1029743]"
2458,"[874972, 976199, 995965, 885290, 965842]"
2459,"[947858, 1074040, 932462, 7167687, 1029743]"
2460,"[984680, 1029743, 1106523, 5569230, 916122]"
2461,"[874972, 1082212, 1123254, 6514160, 1098844]"
2462,"[9831557, 1131321, 5569230, 1019643, 921504]"
2463,"[874972, 1029743, 5569230, 916122, 844179]"
2464,"[874972, 1029743, 1106523, 5569230, 916122]"
2465,"[874972, 8090537, 1121603, 986912, 856252]"
2466,"[874972, 1068719, 1029743, 1106523, 5569230]"
2467,"[833940, 1029743, 917384, 9835509, 944836]"
2468,"[874972, 901062, 1082185, 1106523, 1031316]"
